Tweet,Username,Datetime
"@Migran_TV_7777 Palestina saja gak masalah kok, gak protes israel main piala dunia U20. ini yg orang indoensia kok malah lebih Palestina dari Palestina. https://t.co/xhmV6xhGXI",aslijawa82,2023-03-30 03:59:55+00:00
@Sinfourth_ Mau kasus kanjuruhan beres pun kalau ada FIFA tau ada penolakan terhadap Israel U20 ya bakal tetap batal sih,MIRHibim_,2023-03-30 03:59:33+00:00
"Jokowi menjamin, keikutsertaan Israel di Piala Dunia U20 tidak ada kaitannya dengan konsistensi dan posisi politik luar negeri kita terhadap Palestina.

Puas Bali Mahfud TAMBAH LUCU Johan Budi 349 T Hokky https://t.co/K7zXsqu01f",PuputAliaaa,2023-03-30 03:58:35+00:00
tapi bener loh itu israel kea idgaf bgt sama urusan u20,rafyvdh,2023-03-30 03:58:02+00:00
@ganjarpranowo Selamat pak @ganjarpranowo sudah berhasil menolak Israel pada piala duni U20,Lumbalu09249749,2023-03-30 03:57:30+00:00
"Setelah berhasil menyingkirkan Israel untuk bermain di Endonesyah sedang di siapkan Timnas World Cup U20 Bola Bekel dan Lato-lato Endonesyah....
Direncanakan dalam waktu dekat Palestina akan menjadi tuan rumah World Cup U20 Bola Bekel dan Lato-lato..... Endonesyah sebagai https://t.co/UWif0Lsx5d",NKRI_jokowisyoo,2023-03-30 03:57:20+00:00
"Binun gw ...

Meski Indo gak jadi tempat gelaran U20, kan masih bisa ikut tanding U20 di negara yg ditunjuk o/ @FIFAWorldCup ?

Andai dibanned, bukan krn ada yg menolak Timnas Israel, tp krn #TragediKanjuruhan ...",MARIAM_Mendezz,2023-03-30 03:57:00+00:00
"Cerita Indonesia Gagal Jadi Tuan Rumah Piala Dunia U20 2023, Israel Juara U-19 Hingga Erick Thohir Ketum PSSI

https://t.co/bpzAXkMDzc",wartacerdikindo,2023-03-30 03:57:00+00:00
@tanyakanrl Percuma dapet pujian kalo misal Sepak Bola Indonesia tetep di Banned. Israel tetep main di U20 Palestina tetep main di Piala Asia. Indonesia dapet apa? Benar dapet hikmahnya aja,SSMHapsari13,2023-03-30 03:56:45+00:00
"Jokowi Turun Tangan Usai Polemik Israel di Piala Dunia U20 Memanas
https://t.co/tg0GZZxxvK",Football_ProID,2023-03-30 03:56:35+00:00
"@___terserah @3839TC @ganjarpranowo PKS dan ormas putih tdk signifikan utk terjadinya pembatalan pildun U20.
Ini kan berawal dari surat Pemprov Bali yg menyatakan menolak kedatangan delegasi Israel. Surat itu kemudian yg menjadi alasan FIFA membatalkan drawing. 
Artinya, surat pemprov Bali itu kalo mau disalahkan.",BantaniHery,2023-03-30 03:56:33+00:00
"Ketua PBNU Soal Israel di Piala Dunia U20: Gak Ada untungnya Buat Palestina kalau Cuma Sekedar Protes, Tidur, Protes, Tidur

https://t.co/V1j3Cok41q",islamidotco,2023-03-30 03:56:01+00:00
Alasan politis itu...jika tidak ada penolakan dari dalam Indonesia soal tim Israel pasti di lanjut gelaran U20?,mashud_hw,2023-03-30 03:54:51+00:00
"Bukan Hanya Soal Penolakan Timnas Israel, Ternyata ini Penyebab Indonesia Batal Tuan Rumah Piala Dunai U20 https://t.co/95pCzia9mt",jejaksulsel,2023-03-30 03:54:43+00:00
"Semestinya bisa aja Indonesia tetep jadi Host Pildun U20 tapi political bargaining Israel yg lebih kuat di dunia, memaksa FIFA agar Indonesia yg mengalah sebagai tuan rumah.",DNArivin,2023-03-30 03:54:15+00:00
"@Aliffqu Tragedi kanjuruhan jd referensi FIFA bhw penanganan keamanan bola oleh polisi sangat bar² &amp; biadab yg akibatkan ratusan suporter tewas gegara Gas Air Mata

Jelang PD U20 FIFA sdh lihat ada penolakan Timnas Israel
FIFA antisipasi drpd ada tragedi maka Indonesia batal jd tuan rumah",Aiek_Speechless,2023-03-30 03:53:29+00:00
"@Dara_Cega Mending kamu ajukan suara buat merubah konstitusi dulu baru marah-marah. Penolakan terhadap Timnas Israel U20 itu wajib dilakukan negara karena aturannya ada di Permenlu no 3/2019 Bab X, landasannya adalah pembukaan UUD 45.",BacotPerih,2023-03-30 03:51:33+00:00
"@RenDolan1 @panca66 Tp anak2 palestina ttp main di piala asia bang, trus israel ttp lengang kangkung di u20.. Sedangkan kita? Lg siap2 menanti sanksi FIFA cm jd penonton..

(dubes palestina be like : kata gue jg apa, gua aja nerima timnas israel main di u20/indo, lu ngapa pada nolak bambang.)",Dhedhy_GS,2023-03-30 03:50:06+00:00
"@geloraco @opposite6892 Apapun keputusan awal yang dibuat oleh Pemerintah Indonesia sudah sangat tepat, bukan saya membela Pak Jokowi dan Ketua MPR-RI, karena ada sejarah yang menelatar belakangi penolakan team U20 Israel tidak diperkenankan masuk ke Indonesia, mengutip UUD 1945 ""Bahwa segala bentuk....",mmunari77,2023-03-30 03:50:02+00:00
"@Miduk17 Yang menolak tim Israel main di pildun u20 manusia manusia primitif dan bego luar biasa terlebih nya para kadrun kadrun, akhirnya Indonesia dikucilkan dari dunia sepak bola.. Bangsat kalian😡",20loco17,2023-03-30 03:48:11+00:00
@terbahagiakan @yokokun_13 @kemalpalevi walau kanjuruhan tuntas sekalipun bakal tetap batal kalau FIFA tau banyak penolakan terhadap Israel U20 juga,MIRHibim_,2023-03-30 03:47:13+00:00
"@dina_sulaeman Dunia saat ini sdh bkembang, Bos. Jgn myalahkan Ngara Lain yg sdh memnuhi Syarat dlm Ptandingan Olahrga. Berkaca k dlm Negeri ini. Mestinya jk tdk setuju atau menolak , Gub ajukan saat Israel diketahui Lolos U20. JANGAN DIDETIK TERAKHIR BARU NGOCEH! @ganjarpranowo @GubernurBALI",screening_title,2023-03-30 03:46:57+00:00
"Palestina tetap ga merdeka, Israel tetep ikut Piala Dunia U20, sementara Indonesia tetap dan selalu menjadi badut di persepakbolaan Internasional🤡🤡🤡",rillopambudhi10,2023-03-30 03:41:49+00:00
"Emosi baca komen2 tolol soal israel di acara U20..

Bener udh si thanos.. Lenyapin 50%nya..",kunfayakun_jadi,2023-03-30 03:40:38+00:00
"@idextratime Tapi betul juga sih, dulu timnas gagal lolos ke pildun krna menolak bertanding melawan timnas Israel. Skrg kita batal jadi tuan rumah pildun U20 krna timnas Israel berpartisipasi. Emang kita harus konsisten dan melanjutkan sejarah.",won9koplax69,2023-03-30 03:40:08+00:00
@fudholieahmadd @detiksport Emang dengan begini Palestina bisa merdeka dari Israel ya mas? Dengan mereka gk bisa mengejar mimpi mereka di pildun u20 yg dibatalin bisa membuat palestina tidak dijajah israel lagi?,JosuaTeo,2023-03-30 03:39:05+00:00
"@CNNIndonesia Konflik Israel Palestina saat ini sudah berubah, konstitusi kita 1945. Mestinya berfikir jernih dan ikuti perkembangan. PDIP termasuk yg ngotot menolak timnas Israel main di Indonesia sehingga dibatalkan nya Indonesia menjadi  tuan rumah piala dunia U20.",HendiUnpad74,2023-03-30 03:38:39+00:00
"Instagram Diserbu Netizen Gegara Tolak Israel di Piala Dunia U20, Ganjar Pranowo Cuek.
#opsimediatv #GanjarPranowo #pialaduniau20 #instagram 
https://t.co/XXLjSoGV7O",opsihukum,2023-03-30 03:38:17+00:00
Tragedi Kanjuruhan jadi penyebab dibatalkannya Piala Dunia U20 di Indonesia. Bukan karena penolakan tim Israel. johan budi pak erick hokky tambah lucu iwan bule https://t.co/6B6zFuC14q,AnaGonz80688848,2023-03-30 03:35:47+00:00
"Beberapa orang yang kecewa atas penolakan Ganjar terhadap Timnas Israel yang berujung Indonesia gagal menjadi host Piala Dunia U20 FIFA 2023, menimbulkan banyak komentar yang mengancam Ganjar.

Apa saja komentarnya? CARITAU selengkapnya di: https://t.co/9Vxu9hbqDE

#caritaucom",caritaucom,2023-03-30 03:35:00+00:00
"Jokowi krg tegas dlm mbuat prnyataan, tdk ada klmt: tim Israel boleh main di Piala Dunia U20 @jokowi",freddyridwan,2023-03-30 03:34:26+00:00
"Sesuai omongan Gus Dur ...
Prabowo akan menjadi Presiden di ujung usianya

Rencana yg punya Langit juga ...Ganjar menolak Israel....

Rencana yg punya Langit juga ..FIFA membatalkan U20

Selalu ikuti aja...Apa kehendak Yang Maha Kuasa 

Manusia Cuma Berikhtiar....",SamiajiBonnar,2023-03-30 03:33:55+00:00
"@SiaranBolaLive Sejak tragedi kanjuruhan, liga semakin kacau.

Menjelang piala dunia u20, promosi g begitu gencar. Mungkin udh mengira bakal batal

FIFA g menyebut alasan penolakan Israel jd sebab piala dunia u20 batal. Mungkin g bisa jawab kalau ditanya, Rusia bisa dicoret, kenapa Israel kagak?",TaufikWidiarto,2023-03-30 03:33:23+00:00
"Ini Jadi Ruwet... 

Antara Pro &amp; Kontra U20 ISRAEL. ?? 

Atau.. 

Pro &amp; Kontra Soal Tragedi 135 Nyawa Hilang di KANJURUHAN?? 

Yg jelas Ada Air Mata Mengalir di Pipi Semua Keluarga Korban.. 

👉itu...Juga FIFA Ber Pikir.. Lo Bong? 
Jadi Tidak Sekedar.. Preambul UUD 1945!!!!?",Mulyawans07gma2,2023-03-30 03:31:49+00:00
Piala Dunia U20 Batal. Gegara Israel dan Palestina. Sedih 😢 https://t.co/eS0amYORIb,dianalindia,2023-03-30 03:30:48+00:00
"@KompasTV FIFA TDK MENYEBUT BHW
PENOLAKAN TERHADAP TEAM ISRAEL
ADL PENYEBAB BATALNYA PIALA DUNIA U20 

TRAGEDI KANJURUHAN ADL
PENYEBAB UTAMA GAGALNYA 
PIALA DUNIA U20",fardian_salim3,2023-03-30 03:30:44+00:00
"ISRAEL PENGALIHAN ISU KANJURUHAN , JANGAN TERLENA 135 NYAWA LEBIH PENTING DARI SEKEDAR PIALA DUNIA U20",Dhepe08,2023-03-30 03:30:31+00:00
"@KompasTV Ini orang tolol yg sama bilang kalo mereka menolak israel trus lanjutannya ""maka dari itu tanggung jawab dan tugas untuk pak erick tohir dan pak presiden jokowi untuk melobi FIFA supaya U20 tetap dilaksanakan di Indonesia"" TAI TAU TAI GA. Lempar batu sembunyi tangan si anj",linarchdoandrew,2023-03-30 03:30:18+00:00
@ferdinand_mpu @prabowo @jokowi Trusss...mana suaranya Pak @prabowo @Gerindra dgn adanya penolakan tim Israel/pembatalan Indonesia sbg Tuan Rumah U20?,Herusantosan,2023-03-30 03:30:02+00:00
@Indostransfer Ini pildun U20 yg ga ada Israel dan tragedi kanjuruhan nya ya,deden_akaw,2023-03-30 03:29:44+00:00
"@SiaranBolaLive ISRAEL PENGALIHAN ISU KANJURUHAN , JANGAN TERLENA 135 NYAWA LEBIH PENTING DARI SEKEDAR PIALA DUNIA U20",Dhepe08,2023-03-30 03:29:39+00:00
"@captainyongut @FaktaSepakbola Alasan keamanan sih, apalgi kan belum apa2 udah banyak penolakan kedatangan timnas u20 israel. Takutnya terjadi sesuatu yg tdk diinginkan.",won9koplax69,2023-03-30 03:28:40+00:00
"@insan_aarif @DimasGalan @The_RedsIndo Pemerintah sdh berupaya loh. Presiden smp konfrensi pers terkait kegaduhan isu penolakan timnas israel di piala dunia u20, lalu krm Pak ET melobi Ketua FIFA dg bawa surat national guarantee, tapi FIFA menganggap isu terkini di Indo jd hal serius, itu ada di alenia 1 surat FIFA.",fajar_ajitama,2023-03-30 03:28:28+00:00
"Dlm hal penolakan tim israel dlm U20, konyolnya @PDI_Perjuangan  satu suara dg PKS dan kaum radikal....termasuk 2 gubernur konyol....lebih konyol lagi si @Dennysiregar7 ikut2an mendukung gubernur konyol....dah golput ajalah",jecidi,2023-03-30 03:27:39+00:00
"@Miduk17 Dapet info dari Tweet sebalah. Penolakan timnas Israel ke WC U20 Indonesia itu sebenarnya bisa diterima saja oleh pres FIFA, namun ada yang lebih disorot oleh FIFA yaitu pernyataan gub bali Koster tentang Trauma BOM.",SentirLampuUrip,2023-03-30 03:26:38+00:00
"Yg kemarin melarang israel bermain di U20 segera jangan pake IG, FB, Twitter, Youtube itu semuanya pengusaha dari israel..

https://t.co/k2QG6a2xey",jondivar,2023-03-30 03:25:55+00:00
"Karena timnas  Indonesia U20 tdk jd berlaga di PDU20,thn 2023 ini,diutus aja berlaga dipalestina dipimpin ketua i Wayan Koster,GP,dan ormas lain yg menolak kehadiran timnas Israel,nanti palestina akan segera merdeka berkat solidaritas mereka",SahalaHari70378,2023-03-30 03:25:04+00:00
"@MUpelawakmerah @idextratime @PSSI Indonesia ikut PD U20 itu hadiah sebagai host, kalo melalui kualifikasi gagal. Dipiala Asia U20 Indonesia gak lolos dr babak Group, sementara jatah Asia hanya semifinali aja (4besar). Israel memang  lolos kualifikasi, jadi fifa menjamin keikutsertaan mereka.",TambaAmsal,2023-03-30 03:24:53+00:00
"dan Dubes Palestina udah memberikan lampu hijau kepada kita utk menghadiri Israel. Ntah kenapa PSSI udah berusaha untuk melobi supaya FIFA tetap menyelenggarakan U20 di Indonesia. Namun sejak dibatalkan nya drawing di Bali, udah ada pertanda bahwa U20 akan dibatalkan",sfalreadytaken,2023-03-30 03:23:47+00:00
"mengenai masalah batalnya Indonesia menjadi tuan rumah U20 tidak usah menyalahkan siapa², kitanya aja yg masih belum siap utk menerima Israel utk hadir dan FIFA mengetahui itu. Sebenarnya pak Jokowi udh menegaskan utk tidak mencampuri urusan olahraga dengan politik",sfalreadytaken,2023-03-30 03:23:47+00:00
"@sahaL_AS @VIVAcoid Elu kok sudah kayak Wahabi cara baca nya? Tekstual banget!!!
Cobalah tarik benang merah dari isu Kanjuruhan sampai penolakan timnas Israel U20. Ini masalah potensi keamanan yang diragukan FIFA.",harisdjauhari,2023-03-30 03:23:44+00:00
"@PDI_Perjuangan Aku yakin,sekarang pak Karno nangis lihat anak2 muda Indonesia pupus harapan,oleh ulah kalian yg mengatasnamakan beliau menolak TimNas Israel yg mengakibatkan NKRI gagal jd tuan rumah U20,, pestalah kalian ... #TinggalkanPDIP",dwijaprata,2023-03-30 03:23:08+00:00
"@BlueNeo81 Benci nya kepada Israel sampe ke ubun-ubun sampe berani ambil resiko pembatalan perhelatan besar sepakbola dunia U20 kayaknya membela Palestina berarti membela agama. Tapi urusan ibadah umroh diembat juga, ini mikirnya bijimane..🤔",pramestha_yudha,2023-03-30 03:22:42+00:00
"Walaupun Indonesia berdepan kemungkinan digantung FIFA, aku memuji tindakan gabenor Bali yang protes penyertaan Israel. World Cup U20 pertandingan untuk negara

Israel bukan negara!",AbangDinhoFCB,2023-03-30 03:22:31+00:00
@yoszalvarez @ganjarpranowo Indonesia rugi banyak... Mantaap pak @ganjarpranowo  terima kasih atas dukungannya menolak Israel di Piala Dunia U20 ini. Salam buat Pindah Pilihan di Pemilu 2024.,IndrayanaLukas,2023-03-30 03:22:17+00:00
"@aldebaret Sekarang saya balik

Andaikata kasus Kanjuruhan diusut tuntas dan semua pelaku dihukum

Kemudian tetap ada gelombang penolakan terhadap Israel U-20

Apakah FIFA tetap bakal melanjutkan WC U20 di Indonesia?

Kanjuruhan ini juga karena suporter rusuh turun ke lapangan nyusahin",MIRHibim_,2023-03-30 03:21:13+00:00
"Penolakan terhadap tim U20 Israel yang akan bermain di Indonesia menuai penolakan dari berbagai pihak.
https://t.co/eYWdMkOC9F",d_kidnap,2023-03-30 03:20:38+00:00
"sedih bgt u20 gajadi di Indo.
emang anjinggg nih orang orang yang nolak Israel, taii",sadnonskyy,2023-03-30 03:19:40+00:00
"Menolak #TimnasIsrael u20 bermain di indonesia itu sudah pasti ,

Namun tidak ada kata israel dalam pembatalan indonesia sebagai tuan rumah, 

Justru FIFA menyebut tragedi oktober 2022 yang memakan korban 135 jiwa dalam tragedi kanjuruan.

+62 kebanyakan drama, angin yg disalahin https://t.co/WcyCQuOdt6",Zahrah922,2023-03-30 03:19:32+00:00
"@AzfarAPA Semua negara yg tiada diplomatic tie dgn Israel kena ada plan jika terpaksa masuk satu kandang dgn Israel. Emerging football nation skrg. Kelabnya dah mula direct ke group stage UEFA CL, youth NT masuk ke U20 WC, senior NT agak kuat di UNL

Takkan nak withdraw/boikot je memanjang",romyjarr,2023-03-30 03:19:02+00:00
"@TraxenDrow @FaktaSepakbola lah baca aja alasan kenapa fifa mencabut host u20. ga ada itu karna penolakan israel, tapi karna tragedi kanjuruhan.

kanjuruhan aja rusuh, polis indo &amp; pssi gabisa ngatasi, ga ada tanggungjawab, mau sok-sok-an jadi host pildun? ngimpi",beylicious7,2023-03-30 03:18:04+00:00
"@Gr4sssss @AanTumenggung5 @MCAOps Indonesian menolak Israel itu udah sejak zaman Soekarno Dan FIFA tau pasti itu tapi tetan Indonesia di izinin Bidding U20 dan menang, yang jelas kasus Kanjuruhan yang tingkat lokal aja menewaskan ratusan orang gimana dengan U20.",opyy24208354,2023-03-30 03:17:48+00:00
"@gibran_tweet Dengan batalnya piala dunia U20 ini imbasnya akan semua segala kegiatan seperti olimpiade dan keguatan olah raga lainnya di pastikan indonesia gak akan di pilih lagi jadi tuan rumah, pasti tiap ada kegiatan kayak gini indonesia akan menolak israel",istanacinta61,2023-03-30 03:17:39+00:00
"@ganjarpranowo Nuwun Sewu bpk, gmn perasaan bpk setelah Indonesia gagal JD tuan rumah Pildun U20 gara² israel,bangga?, senang?, Cb bpk liat impian anak2 bangsa yg cita² mau tampil di piala dunia hancur, KLO kita kena sanksi FIFA gmn nasib teman² yg pemain sepak bola, selamat BPK sudah menang",mas_kobee,2023-03-30 03:16:42+00:00
@ganjarpranowo @BanhubJateng Bapak semoga senang Bisa mematikan impian Dan harapan besar para Anak muda yg ingin membanggakan negara nya. Kesenangan bapak tentu Bersama Israel yg tetap main..di pildun U20. Kesenangan &amp; keberhasilan semu yg mempermalukan negri sendiri. Menyakiti negri sendiri. Malu sj Bapak..,setyabhakti,2023-03-30 03:15:52+00:00
@Aingpinman @FaktaSepakbola @PSSI @UpdateBolabola Berarti FIFA msh mempercayakan venue U20 di Indonesia dong sebelum adanya penolakan Timnas Israel,rodrigodemaul,2023-03-30 03:13:57+00:00
"@FahmiAgustian Indonesia akan chaos jika WC u20 tetap diadakan di Indonesia, bayangkan masa yg demo anti Israel dan menjadi anarkis dimana². Pemerintah sudah mengetahui itu. Bisa jadi pembatalan tsb atas permintaan pemerintah Indonesia sendiri.",IQ200an,2023-03-30 03:11:02+00:00
@bwinarso99 Dr ane bayi sampe ane tuwak ributnya sama. Suatu saat Pildun U20 ada disalah satu negara itu (Israel/Palestina) dan mrk bs main bersama yg gigit jari anak2 pemain bola disini yg sdh bermimpi main di Pildun sejak lama dan itu pun krn previlage sbg tuan rumah.,Pink07Black,2023-03-30 03:10:17+00:00
"@firzieidris Ya kali fifa nulis eksplisit ini gara2 israel, dgn keluar pembatalan tsb urusan fifa dengan indonesia soal piala dunia u20 udah selesai. Mau orang indonesia asumsi apapun, fifa mah bodo amat",misterzisco,2023-03-30 03:10:05+00:00
"@musniumar Timnas Israel tetap main di Piala Dunia U20
Timnas Indonesia Gagal Maen. 

Sok-sok an bawa Iman, liat efek domino dari pembatalan nya juga,,,",txt_ipin,2023-03-30 03:09:16+00:00
"Indonesia Batal Jadi Tuan Rumah Pildun U20, Pihak-pihak Penolak Israel Jadi Sorotan https://t.co/3xehZNhdLP #Knpi #Pdip #GanjarPranowo #Pks",wahananewsdotco,2023-03-30 03:08:47+00:00
"Dalam case ini kamu betul bro ganjar, harus tolak israel @ganjarpranowo , dan gagalnya piala dunia u20 bukan karena israel, tp karena alasan yg lain salah satunya mengungkit tragedi di kanjuruhan @mohmahfudmd @erickthohir",LukmanDwiYuliar,2023-03-30 03:07:03+00:00
"@SiaranBolaLive kalo jago mah gak usah nunggu jd tuan rumah dulu, lagian world cup u20 itu tiap 2 tahun kok, selalu banyak kesempatan untuk bs ikut. Konspirasinya isu israel adalah pengalihan isu, yg sebenarnya kesiapan panitia terutama stadion yg blm 100% siap.",Pencari_Rezeki,2023-03-30 03:06:49+00:00
"Ketika menolak Israel di pildun U20 
Sebenarnya siapa sih yang di bela?
Palestina atau ego masing masing ya? 😂",yacobsir,2023-03-30 03:06:39+00:00
"@Indostransfer 2 generasi U20 gagal tampil di pildun pertama karena covid, kedua karna isu israel",stwannnn,2023-03-30 03:06:33+00:00
"@defriprawi @iIhamzada Bukan gtu simpulannya, berkaca pada tragedi dan gejolak penolakan timnas israel fifa tidak mau ambil resiko dengan keamanan tim piala dunia U20 karna tingkat kerusuhannya akan lebih besar dan terbukti team pengamanan kita tidak kompeten untuk mengatasi kerusuhan nantinya",eddysusanto64,2023-03-30 03:04:57+00:00
"@FaktaSepakbola WC u20 dibatalin bukan karna kanjuruhan sepenuhnya, FIFA ngebatalin lebih ke minimalisir resiko aja sih.. karena munculnya isu penolakan timnas israel, nah FIFA meminimalisir agar tdk terjadi seperti dikanjuruhan lagi (gagal dlm pengamanan) apalagi timnas israel jelas2 dtolak",sintonkbolon,2023-03-30 03:01:19+00:00
"@kurawa semoga kedepannya israel atau salah 1 sekutunya jadi tuan rumah pildun. dan team PSSI ( U15, U16, U17, U19, U20,U23 atau senior ) lolos.. tapi di TOLAK. dgn alasan karna takut 'BOMBERS Al Indonesia'

tuk lolos aja cuma karna keajaiban dr rasa kasihan Allah.. eh malah d tolak 🤪🤣",alaipietz,2023-03-30 02:59:52+00:00
"@ainurohman BANG AINUN, INI BUKAN TENTANG ISRAEL, PALESTINE DAN BOLA. INI TENTANG MANUSIA2 BANGSAT, NOVEL BAMUKMIN DAN UMATNYA, PA212 DAN KAUM NYA, KNPI, PDIP, PKS, GP, IWK, DAN MANUSIA2 BANGSAT PENOLAK ISRAEL U20 ITU HANYA INGIN BANGSA KITA MENJADI BANGSA YG GAGAL DIMATA DUNIA",siBEJO13,2023-03-30 02:59:46+00:00
