Tweet,Username,Datetime,Sentiment
ganjar cerdas mahir bahasa asing coba lobi fifa pildun u20 laksana indonesia krn sdh habis byk uang rakyat keikutsertaan israel musuh jg byk negara bkn hy indonesia pimpin cerdas,SyamsirHMSyari2,2023-04-12 00:29:39+00:00,0.0
berkah ramadan ampun benci israel negara batal indonesia tuan rumah pd u20 dgn usir israel olahraga khusus sepak bola ada hubung dgn politik internasional indonesia,lorensyanushb,2023-04-11 22:28:39+00:00,0.0
tolak israel tolak pd u20,Fandy78665792,2023-04-11 20:21:04+00:00,0.0
4 teroris tangkap 24 maret faham ada tolak timnas israel pildun u20 suka2nya gubernur bal amp jateng syukur allah jaga indonesia puasa ramadhan lebaran dng aman,a_djaffar,2023-04-11 19:18:36+00:00,0.0
batal piala dunia u20 indonesia,BarronIndra,2023-04-11 14:59:43+00:00,0.0
jk musuh org2 tolak u20 israel lupa sejarah dungu tolak timnas israel indonesia praktisi pariwisata wayan gubernur bal,Om1234520,2023-04-11 14:40:23+00:00,0.2263
lebayanies israel kemarin ramai anis takut ngomong nolak israel pildun u20 anies kenceng kl bicara palestina elektabilitas segitu2 gak ngefek kl mancing ikan air keruh,AgustinusTopik,2023-04-11 14:39:59+00:00,0.0
sikap pdip tolak gubernur hadir israel hingga ujung batal status indonesia tuan rumah piala dunia u20 fifa blunder politik hitung pdip bawono,bkumoro,2023-04-11 14:23:21+00:00,0.0
salah alas dukung ambil putus berani tolak timnas israel laga indonesia hingga gagal tuan rumah piala dunia u20 sikap ganjar amanat soekarno ada ayat al quran subhanaallah,DeHoutman_id,2023-04-11 13:54:26+00:00,-0.2732
anies tdk bicara israel kait u20 bkn cari aman ganjar tdk abu2skalipun dngn resiko tinggal fansnya ttp hrs pilih org,Korintushudian2,2023-04-11 13:41:15+00:00,0.0
panggung prestasi terbesarny tolak timnas u20 israel selebihny numpang panggung kanankiri selanjutny tugas tim hore mengglorifikasi 24 jam kekel jkw prabowo pilpres mandiri pesona,Alvaro16273300,2023-04-11 13:23:07+00:00,0.0
tolak timnas israel u20,BakarCicak,2023-04-11 12:56:55+00:00,0.0
nilai berita tarik pasang ganjar mobil presiden jokowi beda israel gagal piala dunia u20 jubir anies coba giring opini,yesmar_banu,2023-04-11 11:53:35+00:00,0.0
ironi anggap gubernur bal gubernur parta tolak team israel laga indonesia piala dunia u20 dgn gubernur sama2 tolak team israel anggap gubernur partai,Sukardi2017,2023-04-11 11:39:29+00:00,0.0
samague dukung pilih gp klo dicapreskan wlu dlm hal tolak tim bola u20 israel seberang dgn gp,botwvinnik,2023-04-11 11:38:03+00:00,0.0
pdip partai besar bro jokowi kena makzul israel laga u20 indonesia,PongFrans,2023-04-11 11:20:31+00:00,0.0
masyarakat mayoritas indonesia benarbenar tolak hadir timnas u20 israel indonesia tuan rumah piala dunia u20 mz penasaran tuh,PamitnyaNgantor,2023-04-11 11:00:00+00:00,0.0
daftar partai tolak israel main piala dunia u20,mediabantencom,2023-04-11 08:42:22+00:00,0.0
ga berani nyalahin pdip gagal indonesia tuan rmh pildun u20wong pdip partai penguasadia bilang a yaa abiarpun umat islam n non islam tolak israeldari zaman karno palestina merdekafix no debat,MOHAMAD26051170,2023-04-11 08:41:05+00:00,-0.296
tolak israel piala dunia u20 karna atur putus permenlu umur 15 agnes vidic firli pasar selo,JessJoh78865456,2023-04-11 06:18:47+00:00,0.0
salah tolak israel gagal selenggara piala dunia u20 indonesia,SifaMdr1,2023-04-11 06:03:22+00:00,0.0
tolak u20 timnas israel asyik pake aplikasi2 israel capres otak nyampe,HanserNalle,2023-04-11 05:08:15+00:00,0.0
tolak delegasi israel indonesia sesuai babx permenlu no 3 2019,hotelhana3001,2023-04-11 04:37:39+00:00,-0.296
sesuai onstitusi israel wajib tolak,hotelhana3001,2023-04-11 04:35:41+00:00,0.0
sikap pdip israel world beach games piala dunia u20,CNNIndonesia,2023-04-11 04:22:58+00:00,0.0
penasaran getun dgn gagal u20 delegasi parlemen israel terima dgn puan maharani msh sedih kecewa dgn gagal helat u20,aunb132,2023-04-11 04:13:56+00:00,0.0
orang gak enak badan tahap meriang krn pildun u20 krn ganjar tolak timnans israelnanti sembuh jugahal bgni cuaca politikintinya ganjar,MatJohar3,2023-04-11 03:50:54+00:00,0.0
salah tolak israel sebagaj gagal selenggara piala dunia u20 indonesia,kerbausakti,2023-04-11 03:38:33+00:00,0.0
indonesia bayang pildun u20 dgn kondisi geopolitik dlm negeri israel palestina kuat sentimen anti rusia eropa plus tak ada hub diplomatik indonesia sdh tebak,rahmani_ima,2023-04-11 02:43:12+00:00,-0.3182
dr blunder gerak massive prabowo all in medsos tolak ganjar israel piala dunia u20 kerja keras menang mi 2024 fanjar endorse langsung,zhouchean11,2023-04-11 02:10:14+00:00,0.3182
maaf sya blum tolak bapak hadir team israel fifa world cup u20 indonesia motivasi alas bapak tolak olahraga media konflik bangsa lintas politik agama sportivitas jiwa,SulasAgus,2023-04-11 01:28:36+00:00,-0.2732
surat resmi fifa israel batal piala dunia u20 indonesia,AlissyaRahman,2023-04-11 01:16:01+00:00,0.0
untung pildun u20 gk fifa hikmah den udh bener tolak israel kalo pildun jdi gelar indo jd ajang kampanye deh,samsyunggg,2023-04-11 00:38:17+00:00,0.0
survei lsi elektabilitas pdip ganjar anjlok tolak israel piala dunia u20,moneydotid,2023-04-11 00:09:48+00:00,0.0
ab hasil angkat nama dunia berita tenggelam kubur gonjangganjing israel pd u20 marketing hebat,AlwiFirdaus11,2023-04-11 00:08:07+00:00,0.0
ganjar amanah bentur tunduk perintah ganjar israel phobia pd u20 kawan bal,MaxMart00860032,2023-04-10 23:14:44+00:00,-0.3818
lihat umur dr tentara idf 20an krn israel ada wajib militer tuk warga negaraamp permanent residen injak 18th main timnas israel pd u20 mgkin gabung idf keras amp hina pd warga palestina,manramino,2023-04-10 21:57:48+00:00,0.0
wolrd beach games tanding 14 cabang alias multi even induk organisasi beda ada cabang israel gak chance pildun u20 1 induk fifa,Dodobasuki,2023-04-10 21:41:05+00:00,0.25
salah tokoh publik tolak timnas israel main piala dunia u20 indonesia tuju tolak politik prinsipil timnas u20 indonesia lolos piala dunia kaki berdikari pesan soekarno,Casper2986,2023-04-10 21:23:22+00:00,0.0
salah tolak israel gagal selenggara pildun u20 indonesia,merry_gemoy,2023-04-10 18:11:05+00:00,0.0
pdip tolak israel pd u20 amp ormas2 islampks tolak israel anies ambil sikap diam amp untung ichsanuddin noorsy buka anies bina as sjk msk young global leaders 2009 kuasa yahudi pdip slh strategi amp rugi pdip 2024 dgn tolak israel,MarthinTambuna3,2023-04-10 17:00:19+00:00,0.0
otak loe gadai orang israel yahudi orang israel bnyk muslim tentara anggota parlemen menteri kapten timnas u20 israel muslim,TimoSu1,2023-04-10 16:55:19+00:00,0.0
koq kalo lihat baju keki amanat karno tolak u20 israel,HabisKuota2,2023-04-10 14:38:38+00:00,0.0
batal piala dunia u20 indonesia faktor aman tolak tim israel indonesia,nttberbicara,2023-04-10 14:17:04+00:00,0.0
atur permenlu no 3 2019 tolak delegasi israel sesuai amanat konstitusi salah tolak israel gagal selenggara piala dunia u20 indonesia ayo move on bangkit indonesia,kupangzone,2023-04-10 13:44:04+00:00,-0.296
dasar survei lsi elektabilitas ganjar turun angka 198 angka 29 turun elektabilitas ganjar pranowo tolak timnas israel pildun u20,AlMawardin7,2023-04-10 13:01:04+00:00,0.0
hooh bener salah cetus gagal fifa u20 tolak tim israel indonesia,elbambie,2023-04-10 12:48:04+00:00,0.0
bener larang israel u20 aman negara mengijinkan mrk main islam garis keras dendam mrk bahaya damai bal,kang_cipoi,2023-04-10 12:21:36+00:00,0.0
dah kaya gin berani nendang timnas israel dri pildun u20,P2selalu,2023-04-10 12:19:18+00:00,0.0
hasil elektabilitas capres pasca tolak israel rugi timnas u20,Kabar_Terkini01,2023-04-10 12:02:03+00:00,0.0
kader sarang komunis temennya kadrun tolak israel pildun u20 akibat batal fifa,Gr4sssss,2023-04-10 11:56:55+00:00,0.0
sesuai permenlu,romario_wantik,2023-04-10 11:48:54+00:00,0.0
piala dunia indonesia batal aman tolak,romario_wantik,2023-04-10 11:48:22+00:00,0.0
sikap tolak timnas israel,romario_wantik,2023-04-10 11:46:04+00:00,0.0
salah tolak israel gagal selenggara piala dunia u20 indonesia sesuai konstitusi israel wajib tolak negara manggarai survei lsi cebok spacetoon ice bsd taka zayyan firmino yujin dear h,Alfakton_i,2023-04-10 11:37:49+00:00,0.3818
kuat telunjuk jokowi takut oposisi sampe ada terang jng campur capres nyonya besar cemburu tolak timnas u20 israel dg alas bau munafik amp kada adlh sleding tackel barbar,ewondoanx99,2023-04-10 11:31:45+00:00,-0.2732
kalo jurus ampuh gak gagal tuan rumah pildun u20 blom koq tolak timnas israel tranaformasi pssi kanjuruhan anggap gagal,ronin4711,2023-04-10 10:11:17+00:00,0.0
sanksi ringan kartu kuning tum pssi famri fifa ttp tanding sepak bola dunia u20 batal krn ada gubernur tolak hadir israel tdk tegak lurus bijak pres dubes palestina pres jokowi hadir israel,KamarullahH,2023-04-10 09:50:47+00:00,0.0
j campur aduk olahraga politik g tolak tim israel main pd u20 nggak jalan hal,cgtrisanjaya,2023-04-10 09:10:25+00:00,0.0
akibat beda tafsir ttg timnas israel u20 arap maklum,MichaelNababani,2023-04-10 07:56:19+00:00,0.0
survei lsi mayoritas responden tak hadir timnas israel indonesia piala dunia u20,databoksid,2023-04-10 07:38:02+00:00,0.0
survei lsi tolak israel elektabilitas ganjar pranowo terjun bebas elektabilitas ganjar pranowo turun drastis duga tolak israel piala dunia u20 simak survei lsi,pikiran_rakyat,2023-04-10 06:39:04+00:00,0.0
bknnya marenan nolak israel event pildun u20 lambe utek gk sinkrun,daggerdast,2023-04-10 06:35:21+00:00,0.0
u20 beda cerita israel benci ganjar otak bela israel benci dg orang2 sok agung2kan israel iman bela palestina pro konstitusi,LensaHijau09,2023-04-10 06:25:26+00:00,0.3182
tolak israel piala dunia u20 sesuai amanat konstitusi,HariyantiBella,2023-04-10 05:58:59+00:00,0.0
poin warga pro palestina komentar gp tolak u20 israel e e e langsung lupa dlm cari simpati warga muslim tak kendali posisi pimpin prov bohong diomongin ttg utk tipu,JamaluddinH,2023-04-10 05:46:21+00:00,0.0
berita reel alih merosot situasi sokong gp kapar tanding tutup debu tenggelam u20 israel tolak gp dpt simpati dr propalestina tambah2 poin,JamaluddinH,2023-04-10 05:31:20+00:00,0.0
elektabilitas ganjar turun tolak israel piala dunia u20,databoksid,2023-04-10 05:16:02+00:00,0.0
bela israel tuit palong ga bahas isu perang kalo lu sewot orang bela israel mending lu bacotin anies baswedan anggota organisasi zionis yahudi nama rostschild isu u20 anues bela,StefanAntonio__,2023-04-10 04:35:06+00:00,0.0
tolak timnas israel piala dunia u20 indonesia sesuai amanat,Bukan_Lurah01,2023-04-10 03:02:52+00:00,0.0
gp puasa bicara nunggu pdip perintah mega bbrp bln gp posisi serba sulit krn ada 1 even israel tenggelam elektabilitasnya pildun u20 bikin nyesek masy bola indonesia,taliwongsooo,2023-04-10 02:57:11+00:00,0.0
langkah fifa batal pd u20 indonesiamelihat situasi inikeselamatan utamabukan israel,efendir1892,2023-04-10 02:53:31+00:00,0.0
survei lsi bukti besar masyarakat indonesia pikir jernih 72 responden tau fifa batal pildun u20 indonesia tolak timnas israel alasan2 diframing orang2 jahat benci,yarachantique,2023-04-10 02:33:12+00:00,0.0
ceroboh biar gubernur2 tuh nolak israel fifa copot indonesia tuan rumah u20 world cup dgn giat indonesia musuh israel sokong hamas niat ada israel palestina usir total jajah,dawiguna,2023-04-10 01:56:36+00:00,0.0
tolak delegasi israel indonesia sesuai bab x permenlu no 3 2019,andikapr4tiwi,2023-04-10 01:49:03+00:00,-0.296
semangat sepkbola indonesia maju u20 pildun,bos_maja,2023-04-10 01:17:06+00:00,0.0
bacot kadrun gin koar koar cari alibi kelompok getol tolak israel tampil pildun u20 bela palestina,Gr4sssss,2023-04-10 00:10:12+00:00,0.0
generasi z cinta bola ada surveynya cinta gajet oom wowo anies kemarin dukung israel main indonesia gak gagal u20 indo perintah pssi israel main indo,kedondong2288,2023-04-10 00:08:12+00:00,0.0
ajak tuh gabung koalisi ubah tolak israel pildun u20 batal fifa,Gr4sssss,2023-04-09 21:33:11+00:00,0.0
gk lhoogk anies maulahjk anies dukung timnas israel u20 dukung byk kecewa amp marahjika tolak timnas israel anies nasib spt gp hajar cinta sepakbola indonesiamknya anies diam,alextham878,2023-04-09 15:50:31+00:00,0.0
uud 1945 bab iii pasal 6 ayat 1 presiden orang indonesia asli uu kampanye gp pdip tolak piala dunia u20 sbg finalisnya israel dgn alas preambule uud 1945 indonesia tolak jajah muka bumi,matjanmi,2023-04-09 15:39:30+00:00,-0.2732
israeltapi gagal pildun u20jgn sepele suporter bolasaya apolitistp kl urus bola nomor satusayang ganjar tyt ga paham suporter sepakbola,shira_07,2023-04-09 15:38:32+00:00,0.0
tuju tolak israel helat piala dunia u20 pimpin capres potensial berani sikap lepas pilih beda berani sikap cari aman,B_ariesandi,2023-04-09 15:10:01+00:00,0.0
culik atlet israel main u20 israel volley pantai israel tukar dgn tahan palestina,pepenzoill4,2023-04-09 14:46:25+00:00,0.0
alas tolak timnas israel timbang aman laksana pildun u20 libat dukung masing2 negara,ManassaDaeng,2023-04-09 14:45:44+00:00,-0.2732
mari lihat sisi piala dunia u20 isu kembang aman negeri taruh dgn israel serang masjid al aqsa bayang tolak,BangCul15,2023-04-09 14:17:05+00:00,0.0
gelincir gegara tolak tim u20 israel moga hati krna msih ada utk posisi,RusliUncle2,2023-04-09 13:52:10+00:00,0.0
waah mari dukung timnas u20 israel 76 masyarakat indonesia pro timnas u20 israel maen indonesia versi lsi lembaga survey israel,iman_manul,2023-04-09 13:51:13+00:00,0.0
lihat berita jelang pildun u20 protes team israel ada duluan protes team sepakbola israel 500 m habis,PungliTangkap,2023-04-09 13:49:36+00:00,0.0
partai pdip pasca batal u20 peleset isu tolak israel voters konsisten cari alasan2 ketidakpercayaan publik,kurawa,2023-04-09 13:47:20+00:00,0.0
ganjar pranowo blunderberarti kecewa tolak timnas u20 israel,PapuaGrime63667,2023-04-09 13:41:15+00:00,0.0
287 dgn israel tp vokal sampe fifa hukum u20 indonesia minoritas tp menang salah surveynya nyata,yudkus02,2023-04-09 13:40:31+00:00,0.0
tolak timnas israel u20 lolos seleksi tanding dukung pildun u20 laksana timnas israel,wanggealfon,2023-04-09 13:16:36+00:00,0.0
tolak israel piala dunia u20 indonesia sesuai amanat konstitusi,sintav30,2023-04-09 13:10:15+00:00,0.0
hasil survei bukti 713 persen masyarakat israel indonesia piala dunia u20 2023,TINTAHIJAUcom,2023-04-09 13:01:49+00:00,0.0
angka miskin provinsi jateng tingkat tolak tim sepakbola israel main pildun u20 save palestina,Call_Nixon,2023-04-09 13:01:37+00:00,0.4939
orangbodok ngga terima u20 israel tuan rumah piala dunia gampang manusia goblok n bangsat hancur mimpi ana bangsa,Omkaroll1,2023-04-09 12:36:41+00:00,0.0
elektabilitas ganjar pranowo merosot gegara tolak israel piala dunia u20 2023,KompasTV,2023-04-09 12:34:35+00:00,0.0
salah gp gak jalan dgn anggap mayoritas masyarakat ttg keikutsertaan israel pildun u20 survey lsi ambil hsl survey lsi jg,BeBuzzerNKRI,2023-04-09 12:19:40+00:00,0.0
btwpiala dunia kompetisi fifa fifa atur sndr gak kait dgn konstitusi negara anggota israel adlh slh anggota fifa lolos kualifikasi pildun u20 sbg runnerup dr zona eropa kapasitas gp jokowi tolak,BeBuzzerNKRI,2023-04-09 11:52:19+00:00,0.0
gubernur sikap tolak hadir israel indonesia ajang sepak bola kelas internasional pildun u20 tolak israel milik alas kuat bravo ganjar,__RismaWidiono_,2023-04-09 11:20:12+00:00,-0.2732
indonesia tolak israel sampaisampai piala dunia u20 batal gelar eh mesra hubung dagang mewawancaraj emanuel shahaf wakil ketua kamar dagang indonesiaisrael hal buka mata,NarasiNewsroom,2023-04-09 10:58:06+00:00,0.0
tolak delegasi israel langkah gagal piala dunia u20 indonesia indonesia,jafargusman1,2023-04-09 10:50:14+00:00,0.0
prihatin kecewa sdh menjd bubur goreng pildun u20 jd gelar dpt kehdiran team israel jd visi misi dlm galang dukung u bab,Franky07133283,2023-04-09 10:40:58+00:00,0.0
survei lsi 713 persen publik tak israel indonesia piala dunia u20 2023,KompasTV,2023-04-09 10:23:35+00:00,0.0
dapetin maxxwin pake langsung joget web antirungkad 100 aman terpercaya link daftar wajib,Mango4dbet,2023-04-09 10:17:40+00:00,0.0
maksud kartu kuning fakta fifa forward 30 yuk kriuuukers simak infografis,Kriuuukid,2023-04-09 10:09:26+00:00,0.0
gmana protes ga israel lolos pd u20 knp protes mepet2 knp israel lolos pd u20 tgl 25062022 indonesia fix tuan rumah pd u20 th 2019 knp bpk br protes maret 2023,R1Q,2023-04-09 09:54:21+00:00,0.0
tolak timnas israel komitmen indonesia konstitusi tuang permenlu no 3 2019 batal piala dunia u20 indonesia mari dukung atlet muda bangsa prestasi,kupangzone,2023-04-09 09:49:26+00:00,-0.296
ganjar pranowo emosional betapa sikap tolak hadir israel piala dunia u20 nabrak 1 rupiah erick thohir soimah coldplay evos adam tni au kristiani marjan dila jumbo puasa kokas haid trafi backstreet,Alfakton_i,2023-04-09 09:24:12+00:00,0.0
akhiry partaiy diam ribut u20 israel,tibulessek,2023-04-09 09:01:24+00:00,0.0
bener yah piala dunia u20 dibatalin putus tanding gin jalan pintas tonton israel kesini,agunsetiawn,2023-04-09 07:35:01+00:00,0.0
gara gara israel malu acara internasionalyaitu tolak tuan rumah pildun u20,FardiantoDewi,2023-04-09 06:55:54+00:00,0.0
pssi nikmat narasi isu tolak israel batal pildun u20,anna_ismet,2023-04-09 05:39:25+00:00,0.0
hooh koyo nonton tanding pildun u20 indonesia lawan israel,KITAJokowi_Xyz,2023-04-09 05:36:55+00:00,0.0
lobby tuju adlh manfaat momentum pildun u20 utk popularitas pdip hasil lobi fifa israel tanding singapura petinggi amp tugas partai pdip lupa indonesia dr ioc krn tolak israel amp taiwan,anto_dm,2023-04-09 05:34:11+00:00,0.0258
koq ajak orang benci ganjarbenahi dl saraf otakmuganjar tolak fifa jg tolak tuan rmh u20yg tolak timnas israel maen indonesiatau israel,CappucinoNdeso,2023-04-09 05:24:51+00:00,0.0
anak muda kecewa dgn tdk laksana y u20 sedih marah lihat lh karno dgn tolak tim israel tnpa kompromi,Ahsan394,2023-04-09 05:00:40+00:00,0.0
ganjar tolak timnas u20 israel,BakarCicak,2023-04-09 04:41:52+00:00,0.0
palestina israel konflik krn hidup dlm realita penuh konflik mrk ajar temu titik2 mrk tdk konflik latih sepak bola palestina orang israel palestine tdk ribut teriak2 tolak team israel sama2 lenggang pd u20,inyongmanise,2023-04-09 04:28:58+00:00,0.0
tenggelam sarang komunis koruptor tolak israel pildun u20,Gr4sssss,2023-04-09 03:50:12+00:00,0.0
dukung wan jembut anus gak liput media busuk gak ngambil posisi u20 israel sepi liput mediakesial anus pretasi 000 ambles h milu nasdem kandang duh sian,Kingkoil66,2023-04-09 03:30:20+00:00,0.0
tolak pdip israel indonesia indonesia tuan rumah piala dunia u20 sikap politik domestik isu negeri politik bebas aktif karno cak lontong mikir,hilal_antv,2023-04-09 03:05:08+00:00,0.0
bingung framing gp anti israel realitanya tuhan yesus gantung bangsa israel knp org kristen bela2in israel israel vs palestina agama u20 urus agama knp tolak tim u20 israel,AB2AM,2023-04-09 02:13:04+00:00,-0.3182
